BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-90189,Parc naturel régional du Morvan,None,Nadine DIZIEN,,,Maison du Parc,58230,Saint-brisson,,03-86-78-79-00,7984,,nadine.dizien@parcdumorvan.org,http://www.parcdumorvan.org,http://www.e-bourgogne.fr,,,,,False,False,,False,False
15-90190,Voies navigables de France,None,M. SPEISSER Vincent,,,"25, rue de la Nuée Bleue",67010,Strasbourg cedex,,,,,,,,,,,,False,False,,False,False
15-90191,Conseil général de l'Isère,None, Mr le Président,,,Direction Education et Jeunesse 17 boulevard Joseph Vallier BP 1096 Cedex 1,38022,Grenoble,,,,,,,,,,,,False,False,,False,False
15-90192,Cour d'appel de Dijon,None,Le Premier Président de la cour d'appel de Dijon et le Procureur Général près ladite cour,,,Service administratif inter régional - Bureau des marchés publics8 rue Amiral Roussin BP 33432,21034,Dijon cedex,,(+33) 3-80-44-61-88,,(+33) 3-80-44-61-44,rgbmp.sar.ca-dijon@justice.fr,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-90194,EPCMDN-Versailles,None,"Mme Schaal Christelle, Chef du service de la commande publique et de la logistique",,,EPV RP 834,78008,Versailles cedex,,,,01-30-83-73-29,smdaf@chateauversailles.fr,http://www.chateauversailles.fr/homepage,https://chateauversailles.achatpublic.com,,,,,False,False,,False,False
15-90195,SERTRID,None,M. le Président du SERTRID,,,zone industrielle BP 10,90140,Bourogne,,03-84-36-46-90,,03-84-36-46-92,contact@sertrid.fr,http://www.sertrid.fr,,,,,,False,False,,False,False
15-90196,VILLE DE PARIS,None,"M. Section d'Architecture des Bâtiments Administratifs Sidi SOILMI, Chef de la section",,,4 rue de Lobau 4 rue de Lobau,75004,Paris,,01-42-76-76-40,,01-42-76-76-35,edite.ribeiro@paris.fr,,https://marches.maximilien.fr,,,,,False,False,,False,False
15-90197,Commune de Saint Maximin,None,"Mme LANFRANCHI-DORGAL Christine, Madame le Maire",,,Hôtel de VilleParvis Charles II d'Anjou,83470,Saint maximin la sainte baume,,04-94-72-93-00,,04-94-78-09-40,,,http://st.maximin.marcoweb.fr,,,,,False,False,,False,False
15-90198,COMMUNAUTE DE COMMUNES DERVAL,None, M. Jean LOUER - Président,,,PA des Estuaires - Espace des Echos 1 allée du Rocheteur,44590,DERVAL,,(+33) 2-40-07-08-83,,(+33) 2-40-07-04-91,marches-publics@cc-derval.fr,http://www.cc-derval.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-90199,SMAT,None," Commande Publique Service, SMAT",,,Agissant au nom et pour le compte du SMTC 1 place Esquirol BP 10416,31004,Toulouse cedex 6,,05-61-14-48-50,,05-61-14-48-51,commande-publique@smat-toulouse.fr,http://tisseo.fr,,,,,,False,False,,False,False
15-90201,Voies navigables de France,None,"M. D. DUNAND, Chargé d'Opérations",,,2 rue de la Quarantaine,69321,Lyon cedex 5,,03-81-25-00-30,,,beb.ing.rhonesaone@vnf.fr,,,,,,,False,False,,False,False
15-90202,CAF RHONE,53403725400016,M. Simonnot Philippe,,,67 boulevard Vivier Merle,69409,Lyon cedex 03,,(+33) 4-72-68-36-72,,(+33) 4-72-68-38-85,diam-marches.cafrhone@caf.cnafmail.fr,,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90203,Service de l'eau et assainissement,None,M. Le Maire,,,SERVICE L'EAU ET DE L'ASSAINISSEMENT Cours république BP30018,13541,Gardanne Cedex,,(+33) 4-42-51-79-00,,(+33) 4-42-51-78-94,,,,,,,,False,False,,False,False
15-90205,EAU DE PARIS,None, Madame la Directrice générale,,,"EAU DE PARIS 19, rue Neuve Tolbiac CS 61373",75214,Paris Cedex 13,,01-58-06-35-95,,,,http://www.eaudeparis.fr/,http://www.eaudeparis.fr/marches-publics,,,,,False,False,,False,False
15-90206,Centre hospitalier de Valenciennes,None,Monsieur le Directeur,,,Avenue Désandrouin,59322,Valenciennes cedex,,,,,,,https://www.achats-hopitaux.com,,,,,False,False,,False,False
15-90207,HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN,None, Guy genty directeur de l'établissement,,,4 avenue charles de gaulle,87300,Bellac,,05-55-60-52-41,,05-55-60-52-99,marchespublics@hihl.fr,,http://www.centreofficielles.com,,,,,False,False,,False,False
15-90208,DISP PACA Corse DBF,None,"Mme Tremelat Anne-Lise, DISP PACA CORSE DBF",,,"4, traverse de Rabat BP 121",13277,Marseille 9,,04-91-40-84-68,,04-91-40-08-87,,,,,,,,False,False,,False,False
15-90209,CHU Brest,None,Mlle TRELHU MARINA,,,Pharmacie 5 avenue Foch,29609,Brest,,(+33) 2-98-34-25-61,,,marina.trelhu@chu-brest.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90210,Cté d'Agglomération de Metz,None,"M. Nicloux Yves, Resp commande",,,Harmony park 11 boulevard solidarité BP 55025,57071,Metz,,03-87-20-10-27,,03-87-20-10-29,marchespublics@metzmetropole.fr,http://www.metzmetropole.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90211,Cté d'agglo Saumur Loire Développement,None,Service Commandes Publiques (correspondance à libeller à l'attention de M. le Président),,,CS 54030,49408,Saumur cedex,,02-41-40-45-65,,02-41-40-45-66,commandes.publiques@agglo-saumur.fr,http://www.agglo-saumur.fr,http://www.eu-supply.com/saumur_agglomeration.asp,,,,,False,False,,False,False
15-90212,Comité Rnal du Tourisme de Picardie,None,Monsieur le Président délégué,,,3 rue Vincent AuriolCS 11116,80011,Amiens,,03-22-22-33-66,,03-22-22-33-67,marches@picardietourisme.com,http://www.picardietourisme.com,,,,,,False,False,,False,False
15-90213,Maisons & Cités,None,Arnaud Denieul,Département Achats Marchés,,"167, rue des FoulonsBP 60049",59501,douai,,(+33) 3-27-95-48-19,,,arnaud.denieul@soginorpa.fr,http://www.maisonsetcites.fr/,http://marches-securises.fr/perso/maisonsetcites/,,,,,False,False,,False,False
15-90216,Tarn Habitat,None, Maryse boularan,,,"2, rue du général galliéni",81000,Albi,,(+33) 5-63-77-81-90,,(+33) 5-63-77-81-93,maryse.boularan@tarnhabitat.fr,http://hlm81.e-marchespublics.com,http://hlm81.e-marchespublics.com,,,,,False,False,,False,False
15-90217,CEA/Saclay,None,Florence Hubert-Delisle,,,DSM-UCG. Service Commercial Bâtiment 530,91190,Gif-sur-Yvette,,(+33) 1-69-08-15-67,,(+33) 1-69-08-87-72,florence.hubert-delisle@cea.fr,http://www.cea.fr,http://www.avis-de-marches.cea.fr,,,,,False,False,,False,False
15-90218,société d'Equipement du Poitou,None,M. Le Directeur de la SEP,,,"agisssant au nom et pour le compte de la Communauté d'Agglomération Grand Poitiers, 3 rue du Chanoine Duret - BP 40456",86011,Poitiers cedex,,05-49-30-17-19,,05-49-30-17-20,technique@sep86.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-90219,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,DGA Ressources et Prospective 12 place Géneral de Gaulle BP 2205,6606,Antibes cedex,,04-92-90-52-87,,,commandepub-gestadm@ville-antibes.fr,,,,,,,False,False,,False,False
15-90220,Etablissement Français du Sang,None,"M. MOREL Pascal, Directeur",,,8 rue du Dr JFX Girod bp 1938,25020,Besancon cedex,,03-81-61-56-15,,03-81-61-56-71,marches-publics.bfc@efs.sante.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-90221,CentraleSupelec,None,"Mme LERAPT Josyane, Chargée des achats et marchés",,,grande voie des vignes,92290,CHATENAY MALABRY,,(+33) 1-41-13-17-80,,(+33) 1-41-13-16-53,josyane.lerapt@centralesupelec.fr,http://www.centralesupelec.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-90223,DIRECCTE Haute-Normandie,None,"M. MANETTI Florence, DIRECCTE Haute Normandie",,,14 avenue A Briand,76108,Rouen cédex 1,,02-32-76-16-47,,02-32-76-16-79,,,,,,,,False,False,,False,False
15-90224,CH de Nogent le Rotrou,None, Services economiques,,,Avenue de l'europe,28401,Nogent le rotrou,,02-37-53-74-21,,02-37-53-74-26,s.eco@ch-nogentlerotrou.fr,http://ch-nogentlerotrou.e-marchespublics.com,http://ch-nogentlerotrou.e-marchespublics.com,,,,,False,False,,False,False
15-90225,Chartres Métropole,None,Service Marchés Publics,,,Place des Halles,28019,Chartres Cedex,,02-37-23-40-64,,02-37-23-41-80,marches.publics@agglo-ville.chartres.fr,,,,,,,False,False,,False,False
15-90226,MINDEF / EMA / DC SCA / PFAF SE,13001537300017,Mme DUCATEL Marie-Caroline,,,BCRM TOULON BP 42,83800,Toulon cedex 09,,(+33) 4-22-42-03-34,,(+33) 4-22-43-61-61,marie-caroline.ducatel@intradef.gouv.fr,,,,,,,False,False,,False,False
15-90227,Ville de Briançon,None,"M. LALICHE Aurélien, Responsable marchés publics",,,Mairie Les Cordeliers 1 rue Aspirant JAN,5100,Briançon,,04-92-21-20-72,,,marches.publics@mairie-briancon.fr,http://www.ville-briancon.fr/,,,,,,False,False,,False,False
15-90230,Ville de Fontcouverte,None,"M. Le Maire, Jean-Claude CLASSIQUE",,,12 place de l'église,17100,Fontcouverte,,05-46-93-06-47,,,mairie@fontcouverte17.fr,,,,,,,False,False,,False,False
15-90231,CRPRATP,None, Madame saïda viart,,,201 rue carnot,94127,Fontenay sous bois cedex,,(+33) 1-49-74-72-58,,(+33) 1-49-74-72-95,christine.corre@crpratp.fr,http://crpratp.e-marchespublics.com,http://crpratp.e-marchespublics.com,,,,,False,False,,False,False
15-90234,Ville d'Avignon,None, Madame le Maire,,,Hôtel de Ville Place de l'Horloge,84045,Avignon cedex 9,,04-90-80-83-14,,04-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,,,,,,False,False,,False,False
15-90235,Ecole nationale des greffes de Dijon,None,Monsieur le directeur,,,5 boulevard de la MarneCs27109,21071,Dijon Cedex,,,,,,,,,,,,False,False,,False,False
15-90236,Communauté de Communes Loire et Nohain,None,Monsieur le Président,,,4 place Georges Clemenceau - BP 70,58200,Cosne-cours-sur-loire,,(+33) 3-86-28-92-92,,(+33) 3-86-28-92-93,contact@ccln.fr,http://www.ccln.fr,http://marches.e-bourgogne.fr,,http://marches.e-bourgogne.fr,,,False,False,,False,False
15-90237,Limoges Habitat,None, Pôle services techniques,,,224 rue françois perrinCs 90398,87010,Limoges cedex 1,,05-55-43-45-00,,05-55-43-45-11,contact@limogeshabitat.fr,http://www.limogeshabitat.fr,http://limogeshabitat.e-marchespublics.com,,,,,False,False,,False,False
15-90238,Commune d'Ermont,None,M. PORTELLI Hugues,,,100 rue Louis savoie,95120,Ermont,,(+33) 1-30-72-38-05,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90240,Collectivité Territoriale de Corse,None, M. le Président du Conseil Exécutif,,,Collectivité Territoriale de Corse 22 Cours Grandval BP 215,20187,AJACCIO CEDEX,,04-95-51-64-64,,04-95-51-66-21,commande.publique@ct-corse.fr,http://www.corse.fr,,,,,,False,False,,False,False
15-90241,ComUE,None,Delcroix Lionel,,,365 bis rue Jules Guesde BP 50458,59658,Villeneuve d'Ascq cedex,,03-20-79-87-05,,,lionel.delcroix@pres-ulnf.fr,,http://www.achatpublic.com,,,,,False,False,,False,False
15-90243,Autorité de Sureté Nucléaire,13000180300019,M. BORDE Sylvain,,,15 rue Louis Lejeune,92541,Montrouge,,(+33) 1-46-16-40-04,,(+33) 1-46-16-40-22,sylvain.borde@asn.fr,http://www.asn.fr,,,,,,False,False,,False,False
15-90244,Universite Evry Val d'Essonne,None,"M. LEPUR Magalie, Université Evry Val d'Essonne",,,Bd françois mitterrand,91025,Evry,,01-69-47-70-21,,,marche@univ-evry.fr,,,,,,,False,False,,False,False
15-90245,DREAL BRETAGNE,None,"Mme MONTARET Anne, DREAL BRETAGNE",,,L'Armorique 10 rue Maurice Fabre CS 96515,35065,Rennes cedex,,02-99-33-44-95,,,consultation.ist.dreal-bretagne@developpement-durable.gouv.fr,,,,,,,False,False,,False,False
15-90246,Le Département Htes-Pyrénées,None,M. Le Président,,,"Hôtel du Département 6, rue Gaston Manent BP 1324 Cedex 9",65013,Tarbes,,,,,,,,,,,,False,False,,False,False
15-90247,CHR d'Orléans,None,M. le Directeur Général,,,1 rue Porte Madeleine B.P. 2439,45032,Orléans cedex 1,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90248,MINDEF/Armée de l'Air/SAGF/SSAM 33 504,None,"Mme siméoni myriam, MINDEF/Armée de l'Air/SIMMAD/SSAM33504",,,Détachement air 204 Rue de beauséjour,33693,Mérignac cedex,,05-57-53-64-87,,05-57-53-66-27,da204-ssam33504-marches.ach.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
15-90249,Le Conseil général du Val d'Oise,None,"M. CG95 Administrateur, Le Conseil départemental du Val d'Oise",,,"2, avenue du parc CS20201 GERGY",95032,Cergy pontoise cedex,,,,,,,https://marches.maximilien.fr,,,,,False,False,,False,False
15-90250,Cté d'Agglo Bassin d'Arcachon Sud,None,Béatrice Colas,Services marchés publics,,2 allée d'EspagneBP 147,33311,Arcachon cédex,,(+33) 5-56-22-33-44,,(+33) 5-56-22-33-49,marchespublics@agglo-cobas.fr,http://www.agglo-cobas.fr,http://cobas.marcoweb.fr,http://cobas.marcoweb.fr,http://cobas.marcoweb.fr,,,False,False,,False,False
15-90252,CPAM du Finistère,None,M. CPAM FINISTERE ADMIN.GALE,,,1 RUE DE SAVOIE,29282,Brest cedex,,02-98-34-53-24,,,marches.cpam29@cpam-finistere.cnamts.fr,,https://cnamts.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90253,Etablissement public,None,M. GODINHO Laura,,,222 rue de l'Université,75007,Paris,,(+33) 1-56-61-70-00,,(+33) 1-56-61-71-38,marches-publics@quaibranly.fr,http://www.marches.quaibranly.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseHome,,,,,False,False,,False,False
15-90254,Cté d'agglomération du Bassin de Thau,None, Service Commande Publique,,,"4, avenue d'Aigues BP 600",34110,Frontignan,,(+33) 4-67-46-47-62,,(+33) 4-67-46-47-65,marches-publics@thau-agglo.fr,http://www.thau-agglo.fr/,http://bassin-thau.marcoweb.fr/,,,,,False,False,,False,False
15-90256,Ville de Louvres,None,M. Le Maire,,,84 rue de Paris,95380,Louvres,,,,,,,http://mairie-louvres.marcoweb.fr/,,,,,False,False,,False,False
15-90257,UNIVERSITE PARIS SORBONNE,None,"Mlle GAUCHEZ Chloé, Service de la commande publique",,,"1, rue Victor Cousin",75230,Paris cedex 05,,01-40-46-33-18,,01-40-46-33-12,commande-publique@paris-sorbonne.fr,http://www.paris-sorbonne.fr/,,,,,,False,False,,False,False
15-90261,Conseil Général du Calvados,None,Mme BENOIT Patricia,,,B.P. 20520,14035,Caen cedex 1,,(+33) 2-31-57-10-07,,(+33) 2-31-57-10-06,patricia.benoit@calvados.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90264,SDIS des Yvelines,None,Mlle VALMAGGIA Aude,,,BP 60571,78005,Versailles,,01-30-16-82-45,,01-30-16-82-49,marches@sdis78.fr,http://www.sdis78.fr,http://www.sdis78.fr,,,,,False,False,,False,False
15-90265,Ville de Bondy,None,"Mme THOMASSIN Sylvine, Maire",,,Hôtel de Ville - Esplanade Claude Fuzier,93143,Bondy,,,,,,http://www.ville-bondy.fr,https://www.marches-publics.info,,,,,False,False,,False,False
15-90266,Département de la Haute-Savoie,None, le Président,,,"Services de la Commande Publique, CS 32444",74041,Annecy,,04-50-33-21-32,,04-50-33-21-45,,http://www.cg74.fr,http://www.cg74.fr,,,,,False,False,,False,False
15-90268,Commune de Villebon-sur-yvette,21910661400072," FONTENAILLE Dominique, Maire",,,Place Gérard Nevers,91140,Villebon-sur-Yvette,,(+33) 1-69-93-56-94,,,,http://www.villebon-sur-yvette.fr,https://www.marchespublics-idf-centre.fr/,,,,,False,False,,False,False
15-90269,Région Provence Alpes Côte d'Azur,23130002100012," Vauzelle Michel, Président du Conseil Régional",,,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,(+33) 4-91-57-50-57,,(+33) 4-91-57-50-64,,http://www.regionpaca.fr,http://achat.regionpaca.fr,,,,,False,False,,False,False
15-90270,Ville d'Albertville,None,Mme le Maire,,,"Service de la Commande Publique, 12 cours de l'Hôtel de Ville, CS 60104",73207,ALBERTVILLE,,04-79-10-43-00,,,commande.publique@albertville.fr,http://www.albertville.fr,http://www.marches-publics.info,,,,,False,False,,False,False
15-90271,Commune de Beaufort,None,"Mme CRESSENS Annick, Maire",,,Place de la Mairie BP 02,73270,BEAUFORT,,04-79-38-33-15,,04-79-38-35-17,scetechnique.beaufort@orange.fr,,,,,,,False,False,,False,False
15-90272,Conseil général d'Eure et Loir,None, Le Président,,,"Direction de la Commande Publique, 1 Place Châtelet, CS 70403",28008,Chartres,,,,,,http://www.eurelien.fr,,,,,,False,False,,False,False
15-90273,Port Autonome de Strasbourg,None, DRO/PAM,,,"25, rue de la Nuée Bleue CS 80407",67002,Strasbourg Cedex,,(+33) 3-88-21-78-01,,(+33) 3-88-39-35-53,citadelle@strasbourg.port.fr,http://www.strasbourg.port.fr,http://pas.marcoweb.fr,,,,,False,False,,False,False
15-90274,Commune de Bosgouet,None,Watteyne Martine,,,"268, Rue du Village",27310,Bosgouet,,02-32-56-20-89,,,mairie.bosgouet@orange.fr,,,,,,,False,False,,False,False
15-90275,Parc naturel régional de chartreuse,None,Karine Bailleux . Parc de Chartreuse,,,Maison du ParcPlace de la Mairie,38380,Saint Pierre de Chartreuse,,04-76-88-75-20,,,accueil@parc-chartreuse.net,,,,,,,False,False,,False,False
15-90278,Conseil départemental du Pas-de-Calais,None,M. le Président du Conseil départemental,,,rue ferdinand buisson,62000,Arras,,(+33)3-21-21-54-14,,(+33)3-21-21-62-38,,http://www.pasdecalais.fr,https://marches.local-trust.com/cg-62,,,,,False,False,,False,False
15-90279,Ville de Lille,None,Mme LECOCQ Amandine,,,Hôtel de Ville - CS 30667,59033,Lille cedex,,03-20-49-59-95,,,marchespublics@mairie-lille.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90281,SAEP de la Région Risloise et Rugloise,None,Monsieur le Président,,,"33, rue Aristide Briand",27250,Rugles,,02-32-26-34-25,,,saep3r@orange.fr,,http://cad-en.marcoweb.fr,,,,,False,False,,False,False
15-90282,Centre Hospitalier de Cholet,None, M. Vincent deburck,,,1 rue marengoDamis,49325,Cholet cedex,,02-41-49-61-11,,02-41-49-60-20,damis.marches@ch-cholet.fr,http://ch-cholet.e-marchespublics.com,http://ch-cholet.e-marchespublics.com,,,,,False,False,,False,False
15-90283,EMA/DCSSA/DAPS-SSA,None,M. Souadad Mustapha,,,Tsa 20003 cedex,45404,Fleury les aubrais,,(+33) 2-38-60-75-97,,(+33) 3-38-60-73-39,mustapha.souadad@intradef.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
15-90284,GIP MDS,None,M. ROBELIN Sébastien,,,4-14 RUE FERRUS,75014,Paris,,(+33) 1-58-10-47-62,,(+33) 1-45-65-35-76,sebastien.robelin@gip-mds.fr,http://www.gip-mds.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90285,Métropole Européenne de Lille,None,Mr le Président,,,"pole Aménagement et Habitat Secrétariat Général 1, rue du ballon CS 50749",59034,Lille,,03-20-21-22-40,,03-20-21-60-08,amenagementcadredeviegi@lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,,False,False,,False,False
15-90288,Centre Hospitalier d'Armentières,None,M.le directeur du centre hospitalier d'Armentières,,,112 rue sadi carnot,59421,amentieres cedex,,,,,,,,,,,,False,False,,False,False
15-90289,Commune de Montfort l'Amaury,None, Véronique andre-verger,,,36 rue de paris,78490,Montfort l'amaury,,01-34-86-23-42,,01-34-86-74-17,veronique.andreverger.ville-montfort-l-amaury@orange.fr,http://www.ville-montfort-l-amaury.fr/,http://montfort-l-amaury.e-marchespublics.com,,,,,False,False,,False,False
15-90290,Conseil général de l'Essonne,None,M. Président Le,,,"Hotel du département, Boulevard de France,",91012,Evry cedex,,,,,,http://www.maximilien.fr,,,,,,False,False,,False,False
15-90291,Ville de Bagneux,None,Mme La Députée-Maire,,,57 avenue Henri Ravera,92220,Bagneux,,(+33) 1-42-31-60-00,,(+33) 1-42-31-60-01,marches@mairie-bagneux.fr,http://www.bagneux92.fr,,,,,,False,False,,False,False
15-90292,Commune de Chavenay,None,M. le maire,,,www.chavenay.com,78450,Chavenay,,(+33)1-30-54-31-70,,,finances@chavenay.com,http://www.chavenay.com,https://www.boamp.fr/demat/consultation/CONS-15-90292,,,,,False,False,,False,False
15-90293,Ville de Sarcelles,None,,,,3 rue de la résistance,95200,Sarcelles,,(+33) 1-34-38-27-88,,(+33) 1-34-38-21-84,smp95200sarcelles@yahoo.fr,http://sarcelles.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-90294,Mairie de Villenoy,None,M. Michel VENRIES,Mairie de villenoy,,4 rue de la Marne,77124,Villenoy,,01-60-09-82-45,,01-60-44-06-52,mairie.villenoy@wanadoo.fr,,,,,,,False,False,,False,False
15-90296,Caisse des Ecoles du 11ème Arrondissem,None, KLEDOR Christian,,,"12, allée leon BLUM",75536,Paris Cedex 11,,01-43-79-02-76,,,directeur@cdeparis11.fr,,http://www.klekoon.com,,,,,False,False,,False,False
